,Study,PayScheme,Freq1Deck1,Freq1Deck2,Freq1Deck3,Freq1Deck4,FreqGoodDecks,AhaMoment,CumOutTrial95,NetOut
334,Wood,3,1.0019412043835685,-0.20258029159748678,-0.20522315423237836,-0.267335112702563,-0.25472246245178504,-0.6461345816195572,-0.8381778932737477,-0.49430913228085455
335,Wood,3,0.16681936170470574,0.2764820209808643,0.03582396517910604,-0.008181227805922947,-0.31482050408524515,-0.17040064741995473,-1.6015237104823403,-1.1540078975446442
336,Wood,3,0.8627542306037579,-0.0657053451465295,-0.44627027364386296,-0.5264889975992032,-0.31482050408524515,-0.17040064741995473,-0.3395762901259386,-0.3143912872089119
337,Wood,3,0.7235672568239477,0.07116960130442818,0.09608574503197723,0.05660724341823715,-0.37491854571870525,0.9622991959124321,-0.38811272937041563,-1.6417851664063552
338,Wood,3,0.44519330926432654,-0.20258029159748678,-0.26548493408524954,-0.3321235839267231,-0.014330295917944613,-0.4649026066863753,-0.3572259043966575,-0.23442780051027076
339,Wood,3,-0.5291155071943466,-1.1607049167541896,1.0000124428250443,1.0284343117806378,1.2477285783847163,-0.9859445346192732,1.8313262651724869,0.5971924611555973
340,Wood,3,-0.8074894547539676,-0.6816426041758384,0.9397506629721731,0.9636458405564777,0.9472383702174157,-1.3937164782189324,0.013415995288439505,-0.17845335982122196
341,Wood,3,0.16681936170470574,0.20804454775538583,-0.084699594526636,-0.13775817025424278,-0.25472246245178504,-0.5555185941529662,-1.3897283392337134,-1.0380608418316144
342,Wood,3,3.0897458110807254,-0.5447676577248808,-0.8078409527610897,-0.9152198249441634,-0.8557028787863854,0.9622991959124321,-1.7736074496218497,-1.7977139654687053
343,Wood,3,0.027632387924895162,0.2764820209808643,0.1563475248848484,0.12139571464239725,-0.25472246245178504,0.9622991959124321,-1.3676663213953149,-1.1859932922241005
344,Wood,3,0.44519330926432654,-0.6816426041758384,0.03582396517910604,-0.008181227805922947,0.4063559955162755,-0.7594045659527958,0.5076051948685689,-0.8421502994199436
345,Wood,3,0.5843802830441371,-0.33945523804844446,0.09608574503197723,0.05660724341823715,0.04576774571551549,0.9622991959124321,-0.5116600292654478,-0.5462853986349713
346,Wood,3,-0.11155458585491504,-1.2291423899796685,-0.5667938333496052,-0.6560659400475232,1.127532495117796,-1.5522944562854666,1.747490597386572,1.5687488245440873
347,Wood,3,0.7235672568239477,-1.2291423899796685,0.9397506629721731,0.9636458405564777,0.7669442453170361,0.9622991959124321,1.2665386085094819,1.0769733813474442
348,Wood,3,1.0019412043835685,0.07116960130442818,-0.3860084937909918,-0.46170052637504305,-0.49511462898562514,-0.19305464428660246,-0.6352073291604803,-1.8616847548276183
349,Wood,3,0.8627542306037579,-0.4078927112739233,-0.024437814673765143,-0.07296969903008305,-0.014330295917944613,-0.4422486098197275,-0.7058057862433559,-0.7461941153815742
350,Wood,3,1.4195021257229998,-0.33945523804844446,-0.5667938333496052,-0.6560659400475232,-0.31482050408524515,0.9622991959124321,-0.7102181898110356,-0.946102832128177
351,Wood,3,0.5843802830441371,-0.20258029159748678,0.1563475248848484,0.12139571464239725,-0.07442833755140472,-0.2157086411532502,-0.6749189612695978,-0.3943547739075531
352,Wood,3,2.6721848897412945,1.1661691729120884,-1.1091498520254455,-1.2391621810649636,-2.1778597947225067,0.9622991959124321,-3.1899889948470417,-3.273040295058635
353,Wood,3,-0.668302480974157,-0.6132051309503596,0.8192271032664308,0.8340688981081575,0.8270422869504955,-0.3516326223531366,-0.23367860450162517,-0.13847161647190137
354,Wood,3,0.8627542306037579,-0.1341428183720083,-0.44627027364386296,-0.5264889975992032,-0.25472246245178504,0.9622991959124321,-0.45429878288561143,-0.37036572789796074
355,Wood,3,1.4195021257229998,-0.2710177648229656,-0.26548493408524954,-0.3321235839267231,-0.37491854571870525,0.9622991959124321,-0.8072910682999895,-0.7022141976973215
356,Wood,3,0.8627542306037579,-0.6132051309503596,-0.14496137437950718,-0.20254664147840287,0.1659638289824357,-0.26101663488654564,-0.8955391396535841,-0.8181612534103512
357,Wood,3,0.027632387924895162,-0.1341428183720083,-0.7475791729082185,-0.8504313537200033,0.1058657873489756,-0.17040064741995473,-0.08365688320051448,0.07742979761442975
358,Wood,3,-0.11155458585491504,-1.366017336430626,0.9397506629721731,0.9636458405564777,1.2477285783847163,-1.4390244719522278,1.6062936832208208,1.268885749424183
359,Wood,3,0.16681936170470574,-0.4763301844994021,0.3973946442963328,0.3805495995390373,0.3462579538828154,-0.19305464428660246,-0.37487551866737645,-0.3983529482424851
360,Wood,3,0.44519330926432654,-0.20258029159748678,0.3973946442963328,0.3805495995390373,-0.014330295917944613,0.9622991959124321,-0.4189995543441737,-0.4183438199171454
361,Wood,3,1.0019412043835685,0.6186693871082585,-0.9886262923197031,-1.1095852386166434,-0.9758989620533056,0.9622991959124321,-1.508863235561066,-1.2419677329131493
362,Wood,3,-0.2507415596347256,0.48179444065730076,-0.3257467139381207,-0.3969120551508832,-0.31482050408524515,-0.2836706317531934,-0.6263825220251208,-0.6102561879938841
363,Wood,3,-0.668302480974157,-1.023829970303232,1.84367736076524,1.935472908918878,1.1876305367512563,-0.827366556552739,0.7723494089293526,0.8650701415960451
364,Wood,3,-0.11155458585491504,-1.092267443528711,0.5179182040020752,0.5101265419873574,1.0073364118508759,0.9622991959124321,0.4237695270826541,0.4252709647535188
365,Wood,3,0.30600633548451633,0.48179444065730076,-0.26548493408524954,-0.3321235839267231,-0.5552126706190852,0.9622991959124321,-1.301480267880119,-1.0020772728172258
366,Wood,3,-0.2507415596347256,-1.1607049167541896,1.84367736076524,1.935472908918878,1.127532495117796,-1.6429104437520576,0.7899990232000714,0.6131851584953255
367,Wood,3,0.027632387924895162,-0.6132051309503596,0.5179182040020752,0.5101265419873574,0.5265520787831957,-1.099214518952512,-0.7543422254878328,-0.6102561879938841
368,Wood,3,-0.5291155071943466,-0.4078927112739233,0.9397506629721731,0.9636458405564777,0.5866501204166558,-1.5069864625521712,-0.06600726892979557,-0.06650447844312433
369,Wood,3,0.8627542306037579,-0.2710177648229656,-0.20522315423237836,-0.267335112702563,-0.13452637918486482,-0.4422486098197275,-0.6837437684049572,-0.44233286592673776
370,Wood,3,1.0019412043835685,-0.2710177648229656,-0.44627027364386296,-0.5264889975992032,-0.19462442081832493,0.9622991959124321,-0.7322802076494342,-0.734199592376778
